1710	7
TN	47001	0	1.58870373013729	0	851	0.0112719342046344
TN	47001	2.7	2.8390678673895	1	3302	0.0112719342046344
TN	47001	5.9	4.97620956596045	2	7166	0.0112719342046344
TN	47001	15.7	8.44527378892133	3	13934	0.0112719342046344
TN	47001	28.9	13.6304772692088	4	34274	0.0112719342046344
TN	47001	37.3	20.4981073974321	5	48764	0.0112719342046344
TN	47001	40.5	28.2708864651134	6	53858	0.0112719342046344
TN	47001	42.7	35.6469789125883	7	56907	0.0112719342046344
TN	47001	44.8	41.5646705357498	8	61430	0.0112719342046344
TN	47001	47.8	45.7049945011673	9	65215	0.0112719342046344
TN	47001	49.7	48.3321588303119	10	69405	0.0112719342046344
TN	47001	51.6	49.8972559907298	11	72047	0.0112719342046344
TN	47001	53.4	50.7948203535834	12	74322	0.0112719342046344
TN	47001	54.7	51.2983597786872	13	80674	0.0112719342046344
TN	47001	55.4	51.5773662492318	14	81592	0.0112719342046344
TN	47001	55.7	51.7308993026848	15	82380	0.0112719342046344
TN	47001	56	51.8150659142439	16	83292	0.0112719342046344
TN	47001	56.3	51.8611098760069	17	83852	0.0112719342046344
TN	47003	0	3.50479384310732	0	851	0.00727950408058134
TN	47003	1.9	5.28798513992447	1	3302	0.00727950408058134
TN	47003	4.3	7.79539335096718	2	7166	0.00727950408058134
TN	47003	10.4	11.1325986087276	3	13934	0.00727950408058134
TN	47003	17.2	15.2635748391837	4	34274	0.00727950408058134
TN	47003	22.6	19.9416723853565	5	48764	0.00727950408058134
TN	47003	24.9	24.7341699963906	6	53858	0.00727950408058134
TN	47003	27.2	29.165346138186	7	56907	0.00727950408058134
TN	47003	29.9	32.8904950051789	8	61430	0.00727950408058134
TN	47003	34.4	35.7796014813429	9	65215	0.00727950408058134
TN	47003	36.8	37.8833461129378	10	69405	0.00727950408058134
TN	47003	38.8	39.3458883876273	11	72047	0.00727950408058134
TN	47003	40	40.3302218708546	12	74322	0.00727950408058134
TN	47003	41.5	40.9783318806167	13	80674	0.00727950408058134
TN	47003	42.4	41.3989216430881	14	81592	0.00727950408058134
TN	47003	42.7	41.669300158573	15	82380	0.00727950408058134
TN	47003	43.1	41.8420619822097	16	83292	0.00727950408058134
TN	47003	43.4	41.9520223098011	17	83852	0.00727950408058134
TN	47005	0	2.89275447270654	0	851	0.00236631838638172
TN	47005	3.8	4.71709701358472	1	3302	0.00236631838638172
TN	47005	9.8	7.47768827783836	2	7166	0.00236631838638172
TN	47005	16.5	11.3743653481436	3	13934	0.00236631838638172
TN	47005	23.9	16.3671041484226	4	34274	0.00236631838638172
TN	47005	28.8	22.0269741360834	5	48764	0.00236631838638172
TN	47005	31.1	27.6176009046875	6	53858	0.00236631838638172
TN	47005	32.5	32.4369138203146	7	56907	0.00236631838638172
TN	47005	34.3	36.1273265715434	8	61430	0.00236631838638172
TN	47005	37.8	38.7050924160786	9	65215	0.00236631838638172
TN	47005	39.7	40.3922093708793	10	69405	0.00236631838638172
TN	47005	41.2	41.4498546472376	11	72047	0.00236631838638172
TN	47005	42.3	42.0950834427239	12	74322	0.00236631838638172
TN	47005	43.3	42.4821963319583	13	80674	0.00236631838638172
TN	47005	43.9	42.7121272640543	14	81592	0.00236631838638172
TN	47005	44.2	42.8478834892437	15	82380	0.00236631838638172
TN	47005	44.4	42.9277540364109	16	83292	0.00236631838638172
TN	47005	44.7	42.9746472014492	17	83852	0.00236631838638172
TN	47007	0	3.89695492762243	0	851	0.00220583045621623
TN	47007	2.2	5.78028031999382	1	3302	0.00220583045621623
TN	47007	4.9	8.34754033704026	2	7166	0.00220583045621623
TN	47007	9.9	11.6364591967558	3	13934	0.00220583045621623
TN	47007	15	15.530391396472	4	34274	0.00220583045621623
TN	47007	21.5	19.7324228567973	5	48764	0.00220583045621623
TN	47007	23.4	23.8366737643336	6	53858	0.00220583045621623
TN	47007	24.8	27.4730780489182	7	56907	0.00220583045621623
TN	47007	26.3	30.4269847690666	8	61430	0.00220583045621623
TN	47007	29.3	32.6617961391949	9	65215	0.00220583045621623
TN	47007	31.4	34.263278745601	10	69405	0.00220583045621623
TN	47007	32.8	35.366822498839	11	72047	0.00220583045621623
TN	47007	34	36.1068738876215	12	74322	0.00220583045621623
TN	47007	35.6	36.5941656121337	13	80674	0.00220583045621623
TN	47007	36.5	36.9111722355839	14	81592	0.00220583045621623
TN	47007	36.8	37.1157820467144	15	82380	0.00220583045621623
TN	47007	37	37.2471753744609	16	83292	0.00220583045621623
TN	47007	37.1	37.3312759332859	17	83852	0.00220583045621623
TN	47009	0	1.21854870870167	0	851	0.0194881547900229
TN	47009	2.9	2.2954842814818	1	3302	0.0194881547900229
TN	47009	6.9	4.2416669650075	2	7166	0.0194881547900229
TN	47009	15.9	7.57655516262238	3	13934	0.0194881547900229
TN	47009	27.2	12.8019893411772	4	34274	0.0194881547900229
TN	47009	34.7	19.9425289262267	5	48764	0.0194881547900229
TN	47009	37.5	28.0710737105265	6	53858	0.0194881547900229
TN	47009	39.9	35.6054929794231	7	56907	0.0194881547900229
TN	47009	42.1	41.3702207898152	8	61430	0.0194881547900229
TN	47009	45.2	45.166693763072	9	65215	0.0194881547900229
TN	47009	46.9	47.4261861579395	10	69405	0.0194881547900229
TN	47009	48.5	48.6907455029521	11	72047	0.0194881547900229
TN	47009	50	49.3742186528255	12	74322	0.0194881547900229
TN	47009	51	49.7366718738034	13	80674	0.0194881547900229
TN	47009	51.7	49.9269491670557	14	81592	0.0194881547900229
TN	47009	52.1	50.0263085554546	15	82380	0.0194881547900229
