2160	6
21001	0	559	0	336	0.00429798689384832
21001	283	932	1	72651	0.00429798689384832
21001	817	1501	2	355470	0.00429798689384832
21001	2110	2296	3	795644	0.00429798689384832
21001	4160	3284	4	1423216	0.00429798689384832
21001	4824	4343	5	1697693	0.00429798689384832
21001	5239	5315	6	1900918	0.00429798689384832
21001	5513	6089	7	1994260	0.00429798689384832
21001	5860	6637	8	2131369	0.00429798689384832
21001	6479	6994	9	2342894	0.00429798689384832
21001	6680	7214	10	2267712	0.00429798689384832
21001	6874	7346	11	2332305	0.00429798689384832
21001	7118	7422	12	2427182	0.00429798689384832
21001	7311	7466	13	2488702	0.00429798689384832
21001	7445	7492	14	2521585	0.00429798689384832
21001	7525	7506	15	2547169	0.00429798689384832
21001	7569	7514	16	2563612	0.00429798689384832
21001	7595	7519	17	2575947	0.00429798689384832
21003	0	440	0	336	0.004770940039703
21003	309	759	1	72651	0.004770940039703
21003	1162	1272	2	355470	0.004770940039703
21003	3178	2041	3	795644	0.004770940039703
21003	5060	3082	4	1423216	0.004770940039703
21003	5731	4307	5	1697693	0.004770940039703
21003	6231	5534	6	1900918	0.004770940039703
21003	6550	6580	7	1994260	0.004770940039703
21003	7015	7355	8	2131369	0.004770940039703
21003	7814	7873	9	2342894	0.004770940039703
21003	7619	8195	10	2267712	0.004770940039703
21003	7823	8386	11	2332305	0.004770940039703
21003	8009	8497	12	2427182	0.004770940039703
21003	8206	8560	13	2488702	0.004770940039703
21003	8345	8595	14	2521585	0.004770940039703
21003	8417	8615	15	2547169	0.004770940039703
21003	8467	8627	16	2563612	0.004770940039703
21003	8497	8633	17	2575947	0.004770940039703
21005	0	264	0	336	0.00509146484086906
21005	204	555	1	72651	0.00509146484086906
21005	1154	1131	2	355470	0.00509146484086906
21005	3869	2184	3	795644	0.00509146484086906
21005	7368	3848	4	1423216	0.00509146484086906
21005	8885	5951	5	1697693	0.00509146484086906
21005	9980	7974	6	1900918	0.00509146484086906
21005	10514	9468	7	1994260	0.00509146484086906
21005	11248	10370	8	2131369	0.00509146484086906
21005	12416	10849	9	2342894	0.00509146484086906
21005	11278	11087	10	2267712	0.00509146484086906
21005	11560	11201	11	2332305	0.00509146484086906
21005	11948	11255	12	2427182	0.00509146484086906
21005	12271	11280	13	2488702	0.00509146484086906
21005	12423	11291	14	2521585	0.00509146484086906
21005	12530	11297	15	2547169	0.00509146484086906
21005	12617	11299	16	2563612	0.00509146484086906
21005	12665	11300	17	2575947	0.00509146484086906
21007	0	97	0	336	0.00176557236843431
21007	60	165	1	72651	0.00176557236843431
21007	310	278	2	355470	0.00176557236843431
21007	887	457	3	795644	0.00176557236843431
21007	1392	722	4	1423216	0.00176557236843431
21007	1735	1080	5	1697693	0.00176557236843431
21007	1916	1508	6	1900918	0.00176557236843431
21007	1997	1949	7	1994260	0.00176557236843431
21007	2158	2341	8	2131369	0.00176557236843431
21007	2474	2646	9	2342894	0.00176557236843431
21007	2662	2858	10	2267712	0.00176557236843431
21007	2744	2996	11	2332305	0.00176557236843431
21007	2858	3081	12	2427182	0.00176557236843431
21007	2924	3131	13	2488702	0.00176557236843431
21007	2991	3161	14	2521585	0.00176557236843431
21007	3014	3178	15	2547169	0.00176557236843431
21007	3035	3188	16	2563612	0.00176557236843431
21007	3054	3194	17	2575947	0.00176557236843431
21009	0	1557	0	336	0.00990426112206511
21009	770	2487	1	72651	0.00990426112206511
21009	2799	3849	2	355470	0.00990426112206511
21009	7177	5704	3	795644	0.00990426112206511
21009	11273	7989	4	1423216	0.00990426112206511
21009	13179	10479	5	1697693	0.00990426112206511
21009	14319	12857	6	1900918	0.00990426112206511
21009	14959	14857	7	1994260	0.00990426112206511
21009	16163	16369	8	2131369	0.00990426112206511
21009	17604	17420	9	2342894	0.00990426112206511
21009	18016	18110	10	2267712	0.00990426112206511
21009	18568	18546	11	2332305	0.00990426112206511
21009	19243	18815	12	2427182	0.00990426112206511
