1044	7
CA	06001	0	0.225808847376598	0	352	0.0422990374396298
CA	06001	1.7	0.511039574241113	1	25925	0.0422990374396298
CA	06001	7.1	1.15104689835287	2	109965	0.0422990374396298
CA	06001	21.6	2.56514037020286	3	212881	0.0422990374396298
CA	06001	38	5.58587965447576	4	407801	0.0422990374396298
CA	06001	54.8	11.5978309162742	5	516374	0.0422990374396298
CA	06001	62	22.0391463269472	6	563726	0.0422990374396298
CA	06001	64.7	36.5062854485818	7	589163	0.0422990374396298
CA	06001	67.2	51.3414606609128	8	611625	0.0422990374396298
CA	06001	69.4	62.526130156999	9	633083	0.0422990374396298
CA	06001	71.3	69.1579651500054	10	649550	0.0422990374396298
CA	06001	72.8	72.5449717908594	11	664702	0.0422990374396298
CA	06001	77.3	74.1433615353057	12	682276	0.0422990374396298
CA	06001	79.8	74.8694956587545	13	691628	0.0422990374396298
CA	06001	81.1	75.1936578475332	14	711813	0.0422990374396298
CA	06001	81.7	75.3372410814598	15	716027	0.0422990374396298
CA	06001	82.1	75.4006184199304	16	719809	0.0422990374396298
CA	06001	82.6	75.4285500714492	17	726313	0.0422990374396298
CA	06003	0	0.825897300784625	0	352	2.85734366299765e-05
CA	06003	0	1.70640057973013	1	25925	2.85734366299765e-05
CA	06003	0	3.47505777272134	2	109965	2.85734366299765e-05
CA	06003	0	6.87872862705752	3	212881	2.85734366299765e-05
CA	06003	0	12.9199059534019	4	407801	2.85734366299765e-05
CA	06003	0	22.2475625354843	5	516374	2.85734366299765e-05
CA	06003	0	33.9480819863376	6	563726	2.85734366299765e-05
CA	06003	0	45.3289389367531	7	589163	2.85734366299765e-05
CA	06003	0	53.9657790009062	8	611625	2.85734366299765e-05
CA	06003	0	59.3657576654354	9	633083	2.85734366299765e-05
CA	06003	0	62.3438914629736	10	649550	2.85734366299765e-05
CA	06003	0	63.873591335001	11	664702	2.85734366299765e-05
CA	06003	0	64.6306465023386	12	682276	2.85734366299765e-05
CA	06003	0	64.9984244858343	13	691628	2.85734366299765e-05
CA	06003	0	65.1754794739721	14	711813	2.85734366299765e-05
CA	06003	NA	65.2603450194402	15	716027	2.85734366299765e-05
CA	06003	NA	65.3009372850605	16	719809	2.85734366299765e-05
CA	06003	NA	65.320333590969	17	726313	2.85734366299765e-05
CA	06005	0	1.96451610582417	0	352	0.0010060684259653
CA	06005	1.4	3.54131824060275	1	25925	0.0010060684259653
CA	06005	6.4	6.22521038534412	2	109965	0.0010060684259653
CA	06005	17	10.4994036514814	3	212881	0.0010060684259653
CA	06005	28.1	16.634005553834	4	407801	0.0010060684259653
CA	06005	34.9	24.2422408263478	5	516374	0.0010060684259653
CA	06005	38	32.1380353107868	6	563726	0.0010060684259653
CA	06005	39.9	38.9528059235665	7	589163	0.0010060684259653
CA	06005	42	43.9597995963685	8	611625	0.0010060684259653
CA	06005	47	47.2200758131955	9	633083	0.0010060684259653
CA	06005	49.3	49.1792357338705	10	649550	0.0010060684259653
CA	06005	51.3	50.3002279083215	11	664702	0.0010060684259653
CA	06005	52.5	50.9237191251663	12	682276	0.0010060684259653
CA	06005	51.8	51.2650465336315	13	691628	0.0010060684259653
CA	06005	52.6	51.4502837490696	14	711813	0.0010060684259653
CA	06005	52.9	51.5503362181263	15	716027	0.0010060684259653
CA	06005	53.3	51.6042394541453	16	719809	0.0010060684259653
CA	06005	53.8	51.6332397302188	17	726313	0.0010060684259653
CA	06007	0	1.46436297192677	0	352	0.00554729608607443
CA	06007	2.3	2.47821070632711	1	25925	0.00554729608607443
CA	06007	9.3	4.13891215233272	2	109965	0.00554729608607443
CA	06007	17.7	6.76691088043208	3	212881	0.00554729608607443
CA	06007	29.4	10.7067424630731	4	407801	0.00554729608607443
CA	06007	34.6	16.1591265453607	5	516374	0.00554729608607443
CA	06007	38.4	22.9249097657	6	563726	0.00554729608607443
CA	06007	40.5	30.2699294546131	7	589163	0.00554729608607443
CA	06007	42.9	37.1720628985091	8	611625	0.00554729608607443
CA	06007	45.4	42.8321509294612	9	633083	0.00554729608607443
CA	06007	47.5	46.9776745726485	10	649550	0.00554729608607443
CA	06007	48.8	49.7692677084173	11	664702	0.00554729608607443
CA	06007	50.5	51.5443692241409	12	682276	0.00554729608607443
CA	06007	52.2	52.6322856485701	13	691628	0.00554729608607443
CA	06007	53	53.2840534751586	14	711813	0.00554729608607443
CA	06007	53.4	53.6692189237954	15	716027	0.00554729608607443
CA	06007	53.7	53.8949960127628	16	719809	0.00554729608607443
CA	06007	54.1	54.0267138240666	17	726313	0.00554729608607443
CA	06009	0	1.34162247474573	0	352	0.00116179239016747
CA	06009	1.6	2.5796524122236	1	25925	0.00116179239016747
CA	06009	7.4	4.85587647707272	2	109965	0.00116179239016747
CA	06009	18.2	8.8005356125952	3	212881	0.00116179239016747
CA	06009	28.5	14.9836196336655	4	407801	0.00116179239016747
CA	06009	34.7	23.2989334004244	5	516374	0.00116179239016747
CA	06009	37.9	32.4456416550163	6	563726	0.00116179239016747
CA	06009	39.5	40.5278236967965	7	589163	0.00116179239016747
CA	06009	42	46.3990358721269	8	611625	0.00116179239016747
CA	06009	51.7	50.08479500813	9	633083	0.00116179239016747
CA	06009	55.8	52.1907955025238	10	649550	0.00116179239016747
CA	06009	58.7	53.3299169626214	11	664702	0.00116179239016747
CA	06009	60.5	53.9278266546376	12	682276	0.00116179239016747
CA	06009	52.5	54.2367172167397	13	691628	0.00116179239016747
CA	06009	53.5	54.3949866887957	14	711813	0.00116179239016747
CA	06009	53.8	54.4757387180559	15	716027	0.00116179239016747
