414	7
WY	56001	0	0.881644433525504	0	41	0.0671782209866283
WY	56001	0.9	1.92102043983393	1	256	0.0671782209866283
WY	56001	5	4.09667054236575	2	513	0.0671782209866283
WY	56001	17.2	8.36387384709131	3	1338	0.0671782209866283
WY	56001	31.5	15.7581710118711	4	4443	0.0671782209866283
WY	56001	37.6	26.1877352529367	5	6021	0.0671782209866283
WY	56001	41.5	37.3125971633448	6	6880	0.0671782209866283
WY	56001	43.1	46.1430199425286	7	7492	0.0671782209866283
WY	56001	44.9	51.6494554913848	8	8166	0.0671782209866283
WY	56001	46.6	54.5837714874046	9	8726	0.0671782209866283
WY	56001	47.7	56.0174211625881	10	9114	0.0671782209866283
WY	56001	49.1	56.6881556281966	11	9410	0.0671782209866283
WY	56001	51.6	56.9955865406665	12	9654	0.0671782209866283
WY	56001	55.2	57.1351711497867	13	8466	0.0671782209866283
WY	56001	55.7	57.1982753165352	14	8543	0.0671782209866283
WY	56001	56.1	57.2267482601617	15	8638	0.0671782209866283
WY	56001	56.5	57.2395841121141	16	8726	0.0671782209866283
WY	56001	56.6	57.2453683318051	17	8724	0.0671782209866283
WY	56003	0	1.44271063415006	0	41	0.0203711734936303
WY	56003	1.3	2.34427870495526	1	256	0.0203711734936303
WY	56003	9.1	3.75461520551296	2	513	0.0203711734936303
WY	56003	17.4	5.88146670522655	3	1338	0.0203711734936303
WY	56003	21.2	8.91799125717714	4	4443	0.0203711734936303
WY	56003	23	12.9308818492297	5	6021	0.0203711734936303
WY	56003	25	17.725087906211	6	6880	0.0203711734936303
WY	56003	26.9	22.8080177664735	7	7492	0.0203711734936303
WY	56003	28.2	27.5582570575604	8	8166	0.0203711734936303
WY	56003	30.9	31.5019532296392	9	8726	0.0203711734936303
WY	56003	32.8	34.4667136164567	10	9114	0.0203711734936303
WY	56003	34.6	36.5334285105658	11	9410	0.0203711734936303
WY	56003	36	37.8994307200012	12	9654	0.0203711734936303
WY	56003	38.6	38.7708030993009	13	8466	0.0203711734936303
WY	56003	39	39.3141256691029	14	8543	0.0203711734936303
WY	56003	39.3	39.64810020339	15	8638	0.0203711734936303
WY	56003	39.6	39.8515927168673	16	8726	0.0203711734936303
WY	56003	39.7	39.9749178677495	17	8724	0.0203711734936303
WY	56005	0	1.34136717116373	0	41	0.0800695971898493
WY	56005	0.9	2.16419796572749	1	256	0.0800695971898493
WY	56005	4	3.44103695986027	2	513	0.0800695971898493
WY	56005	10.3	5.35054239411145	3	1338	0.0800695971898493
WY	56005	14.9	8.05407083317707	4	4443	0.0800695971898493
WY	56005	17	11.599353334998	5	6021	0.0800695971898493
WY	56005	18.7	15.8087106030952	6	6880	0.0800695971898493
WY	56005	19.8	20.255006132215	7	7492	0.0800695971898493
WY	56005	21	24.4075012736344	8	8166	0.0800695971898493
WY	56005	23.5	27.8627986175095	9	8726	0.0800695971898493
WY	56005	25.5	30.4722589031756	10	9114	0.0800695971898493
WY	56005	26.8	32.3022218104117	11	9410	0.0800695971898493
WY	56005	27.9	33.5198760276868	12	9654	0.0800695971898493
WY	56005	30	34.3020356869683	13	8466	0.0800695971898493
WY	56005	30.5	34.7931363547143	14	8543	0.0800695971898493
WY	56005	30.8	35.0970888137016	15	8638	0.0800695971898493
WY	56005	31.1	35.2835413029807	16	8726	0.0800695971898493
WY	56005	31.2	35.3972912115598	17	8724	0.0800695971898493
WY	56007	0	2.69121288447201	0	41	0.0255719565484079
WY	56007	0.8	4.49597838375158	1	256	0.0255719565484079
WY	56007	10.1	7.29809160439387	2	513	0.0255719565484079
WY	56007	18.1	11.3471190136801	3	1338	0.0255719565484079
WY	56007	26.2	16.6294022983213	4	4443	0.0255719565484079
WY	56007	30.1	22.6721113930653	5	6021	0.0255719565484079
WY	56007	32.3	28.6280542240232	6	6880	0.0255719565484079
WY	56007	33.5	33.6961179288419	7	7492	0.0255719565484079
WY	56007	35.8	37.4966689258741	8	8166	0.0255719565484079
WY	56007	37.9	40.0852064289425	9	8726	0.0255719565484079
WY	56007	39.6	41.7347477860681	10	9114	0.0255719565484079
WY	56007	41	42.7417609249139	11	9410	0.0255719565484079
WY	56007	42.4	43.3404962267727	12	9654	0.0255719565484079
WY	56007	44.7	43.6909067617887	13	8466	0.0255719565484079
WY	56007	45.4	43.8940923921798	14	8543	0.0255719565484079
WY	56007	45.8	44.0112767223144	15	8638	0.0255719565484079
WY	56007	46.3	44.0786511993353	16	8726	0.0255719565484079
WY	56007	46.8	44.1173185297882	17	8724	0.0255719565484079
WY	56009	0	2.0348930617895	0	41	0.0238821340143307
WY	56009	1.2	3.45980045394917	1	256	0.0238821340143307
WY	56009	9.3	5.72198793130399	2	513	0.0238821340143307
WY	56009	14.5	9.07042067547086	3	1338	0.0238821340143307
WY	56009	19.4	13.545893240507	4	4443	0.0238821340143307
WY	56009	22	18.7766777756101	5	6021	0.0238821340143307
WY	56009	23.3	24.0117026132197	6	6880	0.0238821340143307
WY	56009	24.3	28.4975454769342	7	7492	0.0238821340143307
WY	56009	25.9	31.8578113796528	8	8166	0.0238821340143307
WY	56009	27.6	34.1299703243263	9	8726	0.0238821340143307
WY	56009	29.2	35.5619778037014	10	9114	0.0238821340143307
WY	56009	30.6	36.4248444654148	11	9410	0.0238821340143307
WY	56009	31.7	36.9307654580508	12	9654	0.0238821340143307
WY	56009	33.2	37.222662054914	13	8466	0.0238821340143307
WY	56009	33.7	37.3895124087599	14	8543	0.0238821340143307
WY	56009	34.1	37.4843775404777	15	8638	0.0238821340143307
WY	56009	34.3	37.538150791641	16	8726	0.0238821340143307
