1566	7
MN	27001	0	0.99219349594728	0	89	0.00281685046116484
MN	27001	2	2.20311131128347	1	7822	0.00281685046116484
MN	27001	12.5	4.75845348455954	2	18949	0.00281685046116484
MN	27001	26.7	9.71829132152768	3	47417	0.00281685046116484
MN	27001	41.6	17.9514373435831	4	92558	0.00281685046116484
MN	27001	45.7	28.6201787150577	5	125630	0.00281685046116484
MN	27001	48.2	38.754701303962	6	147511	0.00281685046116484
MN	27001	49.3	45.9075689731347	7	164829	0.00281685046116484
MN	27001	51.1	49.9653608272488	8	179322	0.00281685046116484
MN	27001	52.8	51.9872980057268	9	193382	0.00281685046116484
MN	27001	54.4	52.9297592272037	10	186573	0.00281685046116484
MN	27001	55.6	53.3553667490174	11	197719	0.00281685046116484
MN	27001	57.1	53.5448154990265	12	201577	0.00281685046116484
MN	27001	57.9	53.6286021928011	13	204748	0.00281685046116484
MN	27001	58.4	53.6655525102123	14	208121	0.00281685046116484
MN	27001	58.6	53.6818272452811	15	209130	0.00281685046116484
MN	27001	59	53.6889914586184	16	209902	0.00281685046116484
MN	27001	59.3	53.6921444073628	17	210551	0.00281685046116484
MN	27003	0	0.699481130924981	0	89	0.0632879946776669
MN	27003	1.5	1.43370498681409	1	7822	0.0632879946776669
MN	27003	5.6	2.89993204777394	2	18949	0.0632879946776669
MN	27003	14.2	5.71537953924803	3	47417	0.0632879946776669
MN	27003	27.1	10.7361225499485	4	92558	0.0632879946776669
MN	27003	38.2	18.6113062673153	5	125630	0.0632879946776669
MN	27003	43.3	28.7799919562053	6	147511	0.0632879946776669
MN	27003	44.8	39.0596040205229	7	164829	0.0632879946776669
MN	27003	47.2	47.1761098464517	8	179322	0.0632879946776669
MN	27003	49.3	52.4232965504688	9	193382	0.0632879946776669
MN	27003	50.9	55.390884602862	10	186573	0.0632879946776669
MN	27003	53	56.9435752586437	11	197719	0.0632879946776669
MN	27003	55.5	57.7229677393293	12	201577	0.0632879946776669
MN	27003	57.3	58.1060515215993	13	204748	0.0632879946776669
MN	27003	58.6	58.2923966088748	14	208121	0.0632879946776669
MN	27003	59.1	58.3825829586373	15	209130	0.0632879946776669
MN	27003	59.5	58.4261238077897	16	209902	0.0632879946776669
MN	27003	59.8	58.4471198591273	17	210551	0.0632879946776669
MN	27005	0	1.02128914292214	0	89	0.00610376705430425
MN	27005	2.6	2.12361855240174	1	7822	0.00610376705430425
MN	27005	10.6	4.31302876765665	2	18949	0.00610376705430425
MN	27005	26.9	8.37283431304065	3	47417	0.00610376705430425
MN	27005	36.8	15.0238019182132	4	92558	0.00610376705430425
MN	27005	40.1	23.9839488217136	5	125630	0.00610376705430425
MN	27005	42.3	33.3337256196852	6	147511	0.00610376705430425
MN	27005	43.2	40.8172547278758	7	164829	0.00610376705430425
MN	27005	44.8	45.6357308602264	8	179322	0.00610376705430425
MN	27005	46.7	48.3183572126747	9	193382	0.00610376705430425
MN	27005	48.9	49.6921624854873	10	186573	0.00610376705430425
MN	27005	50.4	50.3656500297292	11	197719	0.00610376705430425
MN	27005	52	50.6887488326527	12	201577	0.00610376705430425
MN	27005	53	50.8421422960581	13	204748	0.00610376705430425
MN	27005	53.7	50.9146058740319	14	208121	0.00610376705430425
MN	27005	54.2	50.9487575196744	15	209130	0.00610376705430425
MN	27005	54.6	50.9648351477923	16	209902	0.00610376705430425
MN	27005	54.9	50.9724000892389	17	210551	0.00610376705430425
MN	27007	0	2.53510749663906	0	89	0.00836721261245415
MN	27007	3.6	3.94744684146838	1	7822	0.00836721261245415
MN	27007	14	6.06348700756218	2	18949	0.00836721261245415
MN	27007	25.5	9.1288559023263	3	47417	0.00836721261245415
MN	27007	36.8	13.3595396989455	4	92558	0.00836721261245415
MN	27007	40.5	18.8243126044868	5	125630	0.00836721261245415
MN	27007	44.3	25.3095087808501	6	147511	0.00836721261245415
MN	27007	45.8	32.274535150277	7	164829	0.00836721261245415
MN	27007	47.5	38.9970090641337	8	179322	0.00836721261245415
MN	27007	50.1	44.848643997671	9	193382	0.00836721261245415
MN	27007	52.5	49.5015407857643	10	186573	0.00836721261245415
MN	27007	58.4	52.9421424245452	11	197719	0.00836721261245415
MN	27007	62.2	55.3520951100426	12	201577	0.00836721261245415
MN	27007	64.7	56.9767589824346	13	204748	0.00836721261245415
MN	27007	66.2	58.0439575975675	14	208121	0.00836721261245415
MN	27007	67.2	58.7330682736967	15	209130	0.00836721261245415
MN	27007	68	59.1731317188351	16	209902	0.00836721261245415
MN	27007	68.6	59.4521669694509	17	210551	0.00836721261245415
MN	27009	0	0.655389274278595	0	89	0.00725029576397893
MN	27009	1.7	1.12237927647886	1	7822	0.00725029576397893
MN	27009	6.9	1.90853369468152	2	18949	0.00725029576397893
MN	27009	12.8	3.20718223882648	3	47417	0.00725029576397893
MN	27009	20	5.28680741464603	4	92558	0.00725029576397893
MN	27009	25.9	8.45690527424818	5	125630	0.00725029576397893
MN	27009	28.6	12.943718833719	6	147511	0.00725029576397893
MN	27009	29.6	18.6699616146608	7	164829	0.00725029576397893
MN	27009	31.6	25.0855022892149	8	179322	0.00725029576397893
MN	27009	33.8	31.3040709092167	9	193382	0.00725029576397893
MN	27009	35.8	36.5405937785881	10	186573	0.00725029576397893
MN	27009	37.9	40.4524889517012	11	197719	0.00725029576397893
MN	27009	40.3	43.1212043716952	12	201577	0.00725029576397893
MN	27009	41.9	44.830963227342	13	204748	0.00725029576397893
MN	27009	43	45.8826644632809	14	208121	0.00725029576397893
MN	27009	43.5	46.5134660718459	15	209130	0.00725029576397893
